"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"01100","A0000130812","札幌市","株式会社デカルト","かぶしきがいしゃでかると","2430001081572","北海道札幌市西区","西町南２１丁目２番１５号第一ワコービル２０３","011-676-6467","011-676-6467","http://pro-labo.net/","保育所等訪問支援","保育所等訪問支援　ぷろらぼ","ほいくしょとうほうもんしえんぷろらぼ","0150701050","北海道札幌市西区","西町南２１丁目２番１５号第一ワコービル２０３号","011-676-6467","011-676-6467",,43.08618132,141.27385053,"10:30-17:30","10:00-17:00","00:00-00:00","10:00-17:00","日曜日、お盆、年末年始","なし",
"01100","A0000049333","札幌市","社会福祉法人　愛敬園","しゃかいふくしほうじんあいけいえん","9430005000530","北海道札幌市西区","西町南１３丁目３番１号手稲東保育園","011-669-4171","011-667-1112","http://aikeien.or.jp/aikeien/","保育所等訪問支援","まぁる","まぁる","0150900991","北海道札幌市西区","西野２条２丁目５−７ロイヤル三王ビル６F","011-676-9409",,"http://aikeien.or.jp/ma-ru/",43.07489674,141.28345331,"09:00-16:00","","","","土日・祝日",,
"01100","A0000104252","札幌市","合同会社　北海道療育研究所","ごうどうがいしゃほっかいどうりょういくけんきゅうじょ","4430003006385","北海道札幌市西区","発寒６条１２丁目４番５３−２号","011-590-1152","011-590-1153","https://shienkodomo.com/miya","保育所等訪問支援","こども支援ルーム宮の沢","こどもしえんるーむみやのさわ","0150700714","北海道札幌市西区","発寒６条１１丁目１番５０号１階","011-624-5901","011-624-5911","http://shienkodomo.com/miya",43.09194457,141.27537243,"08:40-10:40","","","","日曜，祝日","火曜日お休み",
"01100","E0000010094","札幌市","合同会社　北海道療育研究所","ごうどうがいしゃほっかいどうりょういくけんきゅうじょ","4430003006385","北海道札幌市西区","発寒６条１２丁目４番５３−２号","011-590-1152","011-590-1153","https://shienkodomo.com/miya","保育所等訪問支援","こども支援ルーム星置","こどもしえんるーむほしおき","0150900454","北海道札幌市手稲区","星置１条４丁目７番２号","011-590-0533","011-590-0544","https://shienkodomo.com/hoshi",43.13344617,141.20907493,"08:30-17:00","09:00-15:00","","","日曜、祝日、お盆、年末年始",,
"01100","E0000009707","札幌市","社会福祉法人　楡の会","しゃかいふくしほうじんにれのかい","4430005000584","北海道札幌市厚別区","厚別町下野幌４９番地","011-898-3929","011-898-5109","http://nire.or.jp/","保育所等訪問支援","楡の会　きらめきの里","にれのかいきらめきのさと","0150501500","北海道札幌市厚別区","厚別町下野幌４９番地","011-898-3929","011-898-5109","http://nire.or.jp/",43.04522359,141.49267870,"09:00-15:30","","","","土日祝日",,
"01100","E0000009987","札幌市","合同会社　Ａｋｃｅ","ごうどうがいしゃあくつぇ","3430003005165","北海道札幌市厚別区","大谷地東５丁目１９−１５","011-892-9789","011-375-8178","","保育所等訪問支援","ひばりん","ひばりん","0150800225","北海道札幌市厚別区","厚別南１丁目９−１大砂ビル７０１号室","011-375-8178","011-375-8178","",43.03196566,141.46514853,"09:00-13:00","","","","日曜、祝日、８月１３・１４日、１２月２９日〜１月３日",,
"02203","A0000083617","八戸市","子ども未来サポート株式会社","こどもみらいさぽーとかぶしきがいしゃ","8430001079867","北海道札幌市手稲区","星置一条三丁目3‐10長作ビル1F","0116826889","011-682-6889","https://kodomo-ms.co.jp","保育所等訪問支援","児童発達支援・放課後等デイサービスLove＆Smile","じどうはったつしえんほうかごとうでいさーびすらぶあんどすまいる","0250360054","青森県八戸市","新井田西一丁目15-26","0178-20-8820","0178-20-8821","https://kodomo-ms.co.jp/",40.50457949,141.51932312,"09:00-19:00","","","","土曜日・日曜日・祝日・お盆・年末年始",,
"01000","A0000111359","北海道","特定非営利活動法人北海道こども発達研究センター","とくていひえいりかつどうほうじんほっかいどうこどもはったつけんきゅうせんたー","1430005013804","北海道札幌市手稲区","稲穂二条8丁目8番5号北海道こども発達研究センター","0133-67-3286","0133-67-3286","https://kodomo.hokkaido.jp/","保育所等訪問支援","北海道こども発達研究センター","ほっかいどうこどもはったつけんきゅうせんたー","0157600263","北海道石狩市","緑苑台東三条3丁目270番1号北海道こども発達研究センター","0133-67-3286","0133-67-3706","https://kodomo.hokkaido.jp/",43.16400415,141.35041199,"10:00-14:00","","","",,,
"01000","A0000111368","北海道","特定非営利活動法人北海道こども発達研究センター","とくていひえいりかつどうほうじんほっかいどうこどもはったつけんきゅうせんたー","1430005013804","北海道札幌市手稲区","稲穂二条8丁目8番5号北海道こども発達研究センター","0133-67-3286","0133-67-3286","https://kodomo.hokkaido.jp/","保育所等訪問支援","北海道こども発達研究センター樽川","ほっかいどうこどもはったつけんきゅうせんたたるかわ","0157600339","北海道石狩市","樽川六条2丁目4番1号","0133-67-1805","0133-67-3362","https://kodomo.hokkaido.jp/",43.14939649,141.28116030,"09:00-16:00","","","",,,
"01100","E0000010064","札幌市","有限会社　コローレ手稲","ゆうげんがいしゃころーれていね","9430002040422","北海道札幌市手稲区","明日風２丁目１７−４５　コローレビル２０２","011-695-3550","011-695-3551","http://www.coloreteine.co.jp","保育所等訪問支援","手稲こどもサポートセンター","ていねこどもさぽーとせんたー","0150900330","北海道札幌市手稲区","明日風２丁目１７番４５号コローレビル２０２","011-695-3522","011-695-3523","",43.13790183,141.22564326,"09:00-12:00","","","","日・祝・祭日・お盆3日・年末年始（２９〜3日）",,
"01100","A0000093587","札幌市","株式会社　アバンセ","かぶしきかいしゃあばんせ","1430001042162","北海道札幌市手稲区","稲穂２条５丁目１番１２号稲穂２条５丁目１番１２号","011-590-1388","011-590-1388","http://e-avance.com","保育所等訪問支援","児童デイサービス　プチプラン","じどうでいさーびすぷちぷらん","0150900082","北海道札幌市手稲区","前田１条９丁目３−１０","011-676-6136","011-676-6136",,43.11779930,141.24943461,"","","","",,,
"01100","A0000043059","札幌市","株式会社　はこぶね","かぶしきがいしゃはこぶね","9450001006059","北海道札幌市清田区","北野三条２丁目１１番１５号","011-876-9670","011-876-9645","https://hakobunewakka.wixsite.com/website","保育所等訪問支援","保育所等訪問支援　ワッカ","ほいくしょとうほうもんしえんわっか","0150503597","北海道札幌市清田区","北野3条2丁目11-15�北野ビル2階","011-876-9670","011-876-9645","https://hakobunewakka.wixsite.com/website",43.01549161,141.43514936,"10:00-12:00","","","","月・水・木・土・日",,
"01202","A0000089478","函館市","一般社団法人Ｒｏｏｔｓ","いっぱんしゃだんほうじんるーつ",,"北海道函館市","山の手2丁目25番14号","0138-76-1448","0138-76-1448","https://tanenone-roots.com/","保育所等訪問支援","多機能型事業所たねのね","たきのうがたじぎょうしょたねのね","0151403623","北海道函館市","的場町23番3号","0138-76-1448","0138-76-1448","https://tanenone-roots.com/",41.77946501,140.75478560,"10:00-17:00","","","","土日祝日、お盆、年末年始",,
"01202","A0000089475","函館市","合同会社Ｒｉ’ｚ","ごうどうがいしゃらいず","6440003001482","北海道函館市","深堀町12番8号","0138-68-1603","0138-68-1603","http://nayutank76.wixsite.com/cocoroa1603","保育所等訪問支援","多機能型事業所　こころあ","たきのうがたじぎょうしょこころあ","0151403649","北海道函館市","本通2丁目34番2号","0138-68-1603","0138-68-1603","http://nayutank76.wixsite.com/cocoroa1603",41.79800543,140.77267851,"09:00-17:00","","","","土・日・祝",,
"01202","A0000107860","函館市","合同会社Ｒｉ’ｚ","ごうどうがいしゃらいず","6440003001482","北海道函館市","深堀町12番8号","0138-68-1603","0138-68-1603","http://nayutank76.wixsite.com/cocoroa1603","保育所等訪問支援","多機能型事業所あぷらす　こころあ","たきのうがたじぎょうしょあぷらすこころあ","0151403714","北海道函館市","深堀町１２番３２号","0138-68-1703","0138-68-1802","http://nayutank76.wixsite.com/cocoroa1603",41.78848444,140.77594019,"09:00-17:00","","","","土・日・祝",,
"01202","E0000010236","函館市","社会福祉法人函館カトリック社会福祉協会","しゃかいふくしほうじんはこだてかとりっくしゃかいふくしきょうかい","1440005000355","北海道函館市","日乃出町２７番地３号認定こども園うみの星保育園内","0138-56-1541","0138-56-6041","http://umino-hoshi.jp/publics/index/23","保育所等訪問支援","児童発達支援センター　うみのほし","じどうはったつしえんせんたーうみのほし","0151401429","北海道函館市","日乃出町２７番地３号","0138-56-1541","0138-56-6041","http://www3.to/uminohoshi",41.77596819,140.75464408,"08:15-16:45","08:15-14:15","","","日曜日、国民の祝日","子どもや保護者の都合、及び、子どもが通っている保育所等の都合を考慮する",
"01000","A0000065498","北海道","一般社団法人小樽福祉会","いっぱんしゃだんほうじんおたるふくしかい","3430005013637","北海道小樽市","オタモイ3丁目7番10号","090-6697-7458",,"https://otaru-association.com/","保育所等訪問支援","スクールセンター未来","すくーるせんたーみらい","0152002564","北海道小樽市","清水町９−13","0134-65-8061","0134-65-8062",,43.21155077,140.98690746,"13:00-17:00","","","","土日祝","長期休暇は、10時00分〜17時00分",
"01000","A0000112606","北海道","合同会社だるまちゃん","ごうどうがいしゃだるまちゃん","5430003013265","北海道小樽市","花園４丁目4-5-101LEE　SPASE　小樽","0134641498","0134641497","https://daruma-chan.com/","保育所等訪問支援","児童デイサービスあっぷっぷ","じどうでいさーびすあっぷっぷ","0152002622","北海道小樽市","花園４丁目4-5-101LEE　SPACE　小樽","0134641498","0134641497","https://daruma-chan.com/",43.18964740,140.99903646,"09:00-17:00","","","","土・日・祝日",,
"01100","A0000114106","札幌市","合同会社INTER REACTIVE","ごうどうがいしゃいんたーりあくてぃぶ","2430003015685","北海道小樽市","張碓町５４４番地１４","011-555-4131",,"https://rissapporo.com/","保育所等訪問支援","RIS保育所等訪問支援","りすほいくしょとうほうもんしえん","0150901239","北海道札幌市手稲区","西宮の沢二条３丁目４-１５DIECI宮の沢１０３","011-555-4131",,"https://rissapporo.com/",43.10347623,141.26232594,"09:00-17:00","09:00-17:00","","","日曜・祝日",,
